	item_id	book_instance	reports_policy_legislation_and_technical_documentation_instance	databases_instance	academic_scientific	news_media_sources	wiki	category	Item label	Item ID	Weighted ORES Score
2664	Q3763990	4	0	2	0	0	2	human	Thotta Tharani	Q3763990	3.01
2665	Q3763994	4	6	0	0	0	0	human	Rayapati Sambasiva Rao	Q3763994	3.55
2666	Q3764003	2	0	0	0	0	0	human	Sadashiv Patil	Q3764003	2.99
2667	Q3764092	3	0	7	0	0	0	human	Gigi Marzullo	Q3764092	3.03
2668	Q3764108	6	0	1	0	0	0	human	Suthivelu	Q3764108	2.98
2669	Q3764120	1	0	4	0	0	0	human	Gigi Vesigna	Q3764120	3.86
2670	Q3764168	3	0	0	0	0	0	human	Ibrahim Quli Qutb Shah Wali	Q3764168	2.97
2671	Q3764211	1	0	6	0	0	0	human	Gilberta Crispino	Q3764211	3.01
2672	Q3764228	1	0	4	0	0	0	human	Gilberto Faggioli	Q3764228	2.98
2673	Q3764238	0	0	5	0	0	0	human	Gilberto Marley	Q3764238	2.99
2674	Q3764246	0	0	6	0	0	0	human	Gilberto Penza	Q3764246	2.97
2675	Q3764259	0	0	3	0	0	0	human	Gilberto di Telese	Q3764259	2.76
2676	Q3764347	5	0	1	0	0	0	human	Kinjarapu Yerran Naidu	Q3764347	3.06
2677	Q3764352	0	0	19	0	0	1	human	Gill Voria	Q3764352	3.15
2678	Q3764354	7	0	10	0	0	1	human	Gilla Vincenzo Gremigni	Q3764354	3.88
2679	Q3764379	0	0	6	0	0	0	human	Gillian Bray	Q3764379	3.31
2680	Q3764488	0	0	3	0	0	0	human	Ginetta Strozzi	Q3764488	2.92
2681	Q3764558	0	0	8	0	0	0	human	Gino Arduino	Q3764558	2.98
2682	Q3764590	0	0	7	0	0	0	human	Gino Capotosti	Q3764590	3.0
2683	Q3764618	2	0	7	0	0	0	human	Gino Franzi	Q3764618	3.66
2684	Q3764627	0	0	7	0	0	0	human	Gino Gibelli	Q3764627	3.01
2685	Q3764633	0	0	7	0	0	0	human	Gino Girolomoni	Q3764633	2.99
2686	Q3764637	0	0	7	0	0	0	human	Gino Graziani	Q3764637	3.03
2687	Q3764665	6	0	12	1	0	0	human	Gino Meloni	Q3764665	3.92
2688	Q3764672	7	0	4	0	0	0	human	Gino Mescoli	Q3764672	3.52
2689	Q3764689	5	0	8	0	0	0	human	Gino Parin	Q3764689	3.93
2690	Q3764699	0	0	6	0	0	0	human	Gino Piccinin	Q3764699	2.98
2691	Q3764728	1	0	8	0	0	3	human	Gino Sarrocchi	Q3764728	3.83
2692	Q3764730	0	0	4	0	0	0	human	Gino Selva	Q3764730	2.98
2693	Q3764731	2	0	8	0	0	0	human	Gino Settimi	Q3764731	3.37
2694	Q3764742	1	0	11	0	0	0	human	Gino Talamo	Q3764742	3.7
2695	Q3764744	3	0	0	0	0	0	human	T. Nagi Reddy	Q3764744	3.0
2696	Q3764756	0	0	9	0	0	1	human	Gino Vescovi	Q3764756	3.02
2697	Q3764760	17	0	11	0	0	1	human	Gino Vinicio Gentili	Q3764760	3.94
2698	Q3764800	0	0	2	0	0	0	human	Gioacchino Alemagna	Q3764800	3.01
2699	Q3764826	1	0	6	0	0	0	human	Gioacchino Genchi	Q3764826	3.09
2700	Q3764837	6	0	7	0	0	0	human	Gioacchino Lanza Tomasi	Q3764837	3.83
2701	Q3764858	3	0	3	0	0	0	human	Muppala Lakshmana Rao	Q3764858	2.99
2702	Q3764886	4	0	3	0	0	1	human	Sindhura Gadde	Q3764886	2.95
2703	Q3765047	7	0	4	0	0	3	human	Ram Charan	Q3765047	3.86
2704	Q3765049	3	0	5	0	0	0	human	Gioele Dix	Q3765049	3.22
2705	Q3765115	0	0	6	0	0	0	human	Gionata Costa	Q3765115	3.03
2706	Q3765155	0	0	11	0	0	1	human	Giordano Forzatè	Q3765155	2.99
2707	Q3765156	4	0	10	0	0	1	human	Giordano Frosini	Q3765156	3.04
2708	Q3765172	3	0	6	0	0	1	human	Giordano Orsini di Monterotondo	Q3765172	2.99
2709	Q3765183	1	0	4	0	0	0	human	Jordan, Archbishop of Milan	Q3765183	3.57
2710	Q3765185	6	0	9	0	0	1	human	Jordan of Pisa	Q3765185	3.82
2711	Q3765208	0	0	6	0	0	0	human	Giorgia Bongianni	Q3765208	3.03
2712	Q3765216	0	0	9	0	0	0	human	Giorgia O'Brien	Q3765216	3.03
2713	Q3765254	4	0	8	0	0	0	human	Giorgio Angelieri	Q3765254	3.09
2714	Q3765259	3	0	10	0	0	3	human	Giorgio Antonucci	Q3765259	3.74
2715	Q3765260	3	0	6	0	0	0	human	Giorgio Appia	Q3765260	3.03
2716	Q3765264	10	0	14	0	0	0	human	Giorgio Asproni	Q3765264	3.86
2717	Q3765266	4	0	8	0	0	0	human	Giorgio Azzolini	Q3765266	2.98
2718	Q3765268	5	0	9	0	0	0	human	Giorgio Baietti	Q3765268	3.01
2719	Q3765285	7	0	7	0	0	1	human	Giorgio Berrugi	Q3765285	3.33
2720	Q3765294	0	0	7	0	0	0	human	Giorgio Bigongiari	Q3765294	2.96
2721	Q3765301	1	0	7	0	0	0	human	Giorgio Bongiovanni	Q3765301	3.64
2722	Q3765317	9	0	10	0	0	1	human	Giorgio Buchner	Q3765317	3.79
2723	Q3765331	6	0	8	0	0	0	human	Giorgio Canali	Q3765331	3.19
2724	Q3765355	1	0	7	0	0	0	human	Giorgio Cavallo	Q3765355	3.14
2725	Q3765370	2	0	6	0	0	1	human	Giorgio Stracquadanio	Q3765370	3.86
2726	Q3765377	0	0	4	0	0	0	human	Giorgio Consonni	Q3765377	2.98
2727	Q3765399	0	0	6	0	0	0	human	Giorgio Damini	Q3765399	3.67
2728	Q3765417	4	0	0	0	1	0	human	B. S. Ranga	Q3765417	3.0
2729	Q3765432	0	0	11	0	0	1	human	Giorgio Donati	Q3765432	3.18
2730	Q3765479	4	0	9	0	0	1	human	Giorgio Garuzzo	Q3765479	3.24
2731	Q3765489	0	0	9	0	0	0	human	Giorgio Giannelli	Q3765489	2.99
2732	Q3765513	1	0	8	0	1	0	human	Giorgio Guazzaloca	Q3765513	3.15
2733	Q3765514	6	0	10	0	0	0	human	Giorgio Guazzotti	Q3765514	3.04
2734	Q3765519	4	0	9	0	0	0	human	Giorgio Guzzetta	Q3765519	2.99
2735	Q3765531	0	0	11	0	0	1	human	Giorgio Kutufà	Q3765531	3.17
2736	Q3765549	1	0	7	0	0	0	human	Giorgio Lauro	Q3765549	2.99
2737	Q3765566	3	0	7	0	0	0	human	Giorgio Luti	Q3765566	2.13
2738	Q3765580	0	0	5	0	0	0	human	Giorgio Martino	Q3765580	3.0
2739	Q3765588	0	0	8	0	0	0	human	Giorgio Melazzi	Q3765588	3.15
2740	Q3765594	0	0	3	0	0	0	human	Giorgio Mendella	Q3765594	3.03
2741	Q3765595	1	0	4	0	0	1	human	Giorgio Merlo	Q3765595	3.76
2742	Q3765598	0	0	7	0	0	0	human	Giorgio Micheletti	Q3765598	3.06
2743	Q3765603	0	0	10	0	0	2	human	Giorgio Milanesi	Q3765603	3.64
2744	Q3765614	2	0	5	0	0	1	human	Giorgio Morelli	Q3765614	3.13
2745	Q3765616	8	0	15	0	0	0	human	Giorgio Mortara	Q3765616	3.98
2746	Q3765619	0	0	9	0	0	0	human	Giorgio Muggiani	Q3765619	3.71
2747	Q3765621	0	0	11	0	0	0	human	Giorgio Mulé	Q3765621	3.19
2748	Q3765634	0	0	7	0	0	0	human	Giorgio Oppi	Q3765634	3.82
2749	Q3765637	6	0	11	0	0	0	human	Giorgio Oppo	Q3765637	3.66
2750	Q3765653	0	0	9	0	0	0	human	Giorgio Pardi	Q3765653	3.0
2751	Q3765663	0	0	6	0	0	0	human	Giorgio Perreca	Q3765663	2.06
2752	Q3765674	1	0	11	0	0	4	human	Giorgio Piccirillo	Q3765674	2.98
2753	Q3765710	0	0	18	0	0	0	human	Giorgio Repetto	Q3765710	3.58
2754	Q3765719	3	0	5	0	0	1	human	Giorgio Rondelli	Q3765719	3.03
2755	Q3765721	7	0	6	0	0	0	human	Giorgio Roselli	Q3765721	3.58
2756	Q3765726	0	0	13	0	0	0	human	Giorgio Rumignani	Q3765726	3.42
2757	Q3765740	0	0	10	0	0	4	human	Giorgio Savoja	Q3765740	2.97
2758	Q3765742	0	0	8	0	0	2	human	Giorgio Scarso	Q3765742	2.97
2759	Q3765753	0	0	8	0	0	0	human	Giorgio Seveso	Q3765753	3.18
2760	Q3765772	0	0	6	0	0	0	human	Giorgio Susana	Q3765772	3.06
2761	Q3765778	0	0	3	0	0	0	human	Giorgio Tecce	Q3765778	3.18
2762	Q3765781	0	0	5	0	0	0	human	Giorgio Terruzzi	Q3765781	3.01
2763	Q3765789	0	0	9	0	0	1	human	Giorgio Tonzig	Q3765789	3.8
2764	Q3765790	0	0	10	0	0	0	human	Giorgio Tosatti	Q3765790	3.27
2765	Q3765802	6	0	12	0	0	0	human	Giorgio Vaccarino	Q3765802	3.92
2766	Q3765833	0	0	5	0	0	0	human	Giorgio Zappa	Q3765833	2.08
2767	Q3765835	0	0	17	0	0	0	human	Giorgio Zoff	Q3765835	3.27
2768	Q3765841	0	0	4	0	0	0	human	Giorgio da Como	Q3765841	2.98
2769	Q3765845	3	0	4	0	0	0	human	Giorgio di Challant	Q3765845	3.0
2770	Q3765869	4	0	2	0	0	1	human	Giorgos Tsiakos	Q3765869	3.71
2771	Q3766019	0	0	4	0	0	0	human	Giosuè Lombardi	Q3766019	3.07
2772	Q3766034	1	0	7	0	0	0	human	Giotto Stoppino	Q3766034	3.87
2773	Q3766061	12	0	4	0	0	2	human	Giovan Battista Comolli	Q3766061	3.9
2774	Q3766068	4	0	6	0	0	0	human	Giovan Battista Fabbri	Q3766068	3.51
2775	Q3766070	8	0	11	0	0	0	human	Giovan Battista Fagiuoli	Q3766070	3.14
2776	Q3766080	20	0	13	0	0	5	human	Giovanni Battista Montano	Q3766080	4.0
2777	Q3766083	7	0	11	0	0	0	human	Giovan Batista Nelli	Q3766083	3.94
2778	Q3766085	12	0	13	0	0	0	human	Giovan Battista Nicolosi	Q3766085	3.28
2779	Q3766093	0	0	10	0	0	0	human	Giovan Battista Pienti	Q3766093	3.08
2780	Q3766122	0	0	5	0	0	0	human	Giovanni Francesco Boccaccini	Q3766122	3.22
2781	Q3766130	5	0	5	0	0	0	human	Giovan Girolamo de' Rossi	Q3766130	3.12
2782	Q3766132	0	0	2	0	0	1	human	Giovan Girolamo II Acquaviva d'Aragona	Q3766132	3.01
2783	Q3766205	0	0	1	0	0	0	human	Giovanna Albertini	Q3766205	2.98
2784	Q3766222	0	0	2	0	0	0	human	Giovanna Colombi	Q3766222	2.92
2785	Q3766247	2	0	1	0	0	0	human	Giovanna Marinuzzi	Q3766247	2.99
2786	Q3766258	0	0	6	0	0	0	human	Giovanna Milella	Q3766258	2.99
2787	Q3766263	1	0	8	0	0	0	human	Giovanna Pala	Q3766263	3.46
2788	Q3766266	0	0	6	0	0	0	human	Giovanna Pini	Q3766266	3.01
2789	Q3766274	0	0	10	0	0	0	human	Giovanna Scotto	Q3766274	3.01
2790	Q3766340	6	0	3	0	0	0	human	Giovanni Acciai	Q3766340	3.4
2791	Q3766351	9	0	8	0	0	0	human	Giovanni Agosti	Q3766351	3.94
2792	Q3766360	0	0	6	0	0	0	human	Giovanni Alasia	Q3766360	3.84
2793	Q3766379	1	0	7	0	0	0	human	Giovanni Alliata Di Montereale	Q3766379	3.72
2794	Q3766397	0	0	6	0	0	3	human	Giovanni Andrea D'Andrea	Q3766397	2.96
2795	Q3766400	0	0	6	0	0	0	human	Giovanni Andrea De Magistris	Q3766400	2.95
2796	Q3766425	7	0	6	0	0	0	human	Giovanni Antinori	Q3766425	3.76
2797	Q3766426	0	0	9	0	0	0	human	Giovanni Antonino	Q3766426	3.08
2798	Q3766436	8	0	11	0	0	3	human	Giovanni Antonio Colonna di Cesarò	Q3766436	3.87
2799	Q3766443	0	0	6	0	0	0	human	Giovanni Antonio Delli Falconi	Q3766443	2.96
2800	Q3766474	17	0	7	0	0	0	human	Giovanni Antonio Terzi	Q3766474	3.79
2801	Q3766483	8	0	6	0	0	0	human	John Apokaukos	Q3766483	3.13
2802	Q3766487	0	0	5	0	0	0	human	Giovanni Arborio	Q3766487	2.1
2803	Q3766494	5	0	12	0	0	0	human	Giovanni Argoli	Q3766494	3.88
2804	Q3766497	6	0	16	0	0	1	human	Giovanni Artieri	Q3766497	3.65
2805	Q3766516	2	0	7	0	0	0	human	Giovanni Badoer	Q3766516	2.97
2806	Q3766539	0	0	7	0	0	0	human	Giovanni Battaglia	Q3766539	3.27
2807	Q3766540	1	0	8	0	0	0	human	Giovanni Battezzato	Q3766540	3.34
2808	Q3766550	0	0	3	0	0	0	human	Giovanni Battista Albanese	Q3766550	3.08
2809	Q3766600	5	0	5	0	0	0	human	Giovanni Battista Breda	Q3766600	3.2
2810	Q3766629	5	0	10	0	0	0	human	Giovanni Battista Cimaroli	Q3766629	3.93
2811	Q3766632	5	0	8	0	0	0	human	Giovanni Battista Cotta	Q3766632	3.0
2812	Q3766635	1	0	7	0	0	0	human	Giovanni Battista De Bonis	Q3766635	3.08
2813	Q3766645	1	0	6	0	0	0	human	Giovanni Battista Doria	Q3766645	2.98
2814	Q3766658	0	0	9	0	0	4	human	Giovanni Battista Fioretti	Q3766658	2.92
2815	Q3766659	3	0	7	0	0	0	human	Giovanni Battista Ferrero	Q3766659	2.89
2816	Q3766660	0	0	4	0	0	0	human	Giovanni Battista Fiorini	Q3766660	3.2
2817	Q3766668	1	0	7	0	0	0	human	Giovanni Battista Gentile Pignolo	Q3766668	3.03
2818	Q3766674	3	0	9	0	0	0	human	Giovanni Battista Grassi	Q3766674	3.81
2819	Q3766676	0	0	5	0	0	0	human	Giovanni Battista Holnaider	Q3766676	2.96
2820	Q3766684	0	0	8	0	0	0	human	Giovanni Battista Lercari	Q3766684	3.04
2821	Q3766688	0	0	7	0	0	0	human	Giovanni Battista Lorenzetti	Q3766688	3.24
2822	Q3766691	4	0	9	0	0	0	human	Giovanni Battista Lucini	Q3766691	2.95
2823	Q3766714	0	0	4	0	0	0	human	Giovanni Battista Monteverde	Q3766714	2.92
2824	Q3766734	2	0	8	0	0	0	human	Giovanni Battista Pighi	Q3766734	3.85
2825	Q3766736	1	0	3	0	0	0	human	Giovanni Battista Primi	Q3766736	3.65
2826	Q3766743	10	0	7	0	0	0	human	Giovanni Battista Rota	Q3766743	3.09
2827	Q3766748	1	0	3	0	0	0	human	Giovanni Battista Scaglia	Q3766748	3.68
2828	Q3766759	0	0	9	0	0	0	human	Giovanni Battista Stucchi	Q3766759	3.74
2829	Q3766771	6	0	14	0	0	0	human	Giovanni Battista Tuveri	Q3766771	2.98
2830	Q3766774	0	0	10	0	0	0	human	Giovanni Battista Vacchelli	Q3766774	2.96
2831	Q3766795	0	0	9	0	0	0	human	Giovanni Bellini	Q3766795	3.37
2832	Q3766802	0	0	6	0	0	0	human	Giovanni Benedetto	Q3766802	2.99
2833	Q3766819	0	0	9	0	0	0	human	Giovanni Bertini	Q3766819	3.97
2834	Q3766834	0	0	8	0	0	0	human	Giovanni Bichi	Q3766834	2.12
2835	Q3766838	0	0	8	1	0	0	human	Giovanni Blandino	Q3766838	3.67
2836	Q3766854	3	0	7	0	0	0	human	Giovanni Boine	Q3766854	3.25
2837	Q3766856	2	0	10	0	0	0	human	Giovanni Bollea	Q3766856	3.54
2838	Q3766872	0	0	8	0	0	0	human	Giovanni Bontate	Q3766872	2.99
2839	Q3766878	0	0	9	0	0	0	human	Giovanni Boscoli	Q3766878	2.96
2840	Q3766881	2	0	9	0	0	0	human	Giovanni Bottino Barzizza	Q3766881	2.99
2841	Q3766884	0	0	7	0	0	2	human	Giovanni Bovi	Q3766884	3.06
2842	Q3766896	7	0	9	0	0	0	human	Giovanni Briccio	Q3766896	3.09
2843	Q3766899	9	0	13	0	0	1	human	Giovanni Brizzi	Q3766899	3.81
2844	Q3766904	2	0	7	0	0	0	human	Giovanni Bruzzo	Q3766904	3.68
2845	Q3766908	8	0	10	0	0	0	human	Giovanni Burnacini	Q3766908	3.12
2846	Q3766910	0	0	4	0	0	0	human	Giovanni Bussei	Q3766910	2.99
2847	Q3766912	3	0	12	0	0	0	human	Giovanni Buzi	Q3766912	3.01
2848	Q3766939	2	0	8	0	0	1	human	Giovanni Cantoni	Q3766939	3.35
2849	Q3766947	0	0	10	0	0	0	human	Giovanni Cappelletti	Q3766947	2.99
2850	Q3766948	0	0	7	0	0	0	human	Giovanni Cappelluzzo	Q3766948	3.07
2851	Q3766957	3	0	3	0	0	0	human	Giovanni Carini	Q3766957	3.83
2852	Q3766959	1	0	3	0	0	0	human	Giovanni Carlo Aliberti	Q3766959	3.83
2853	Q3766968	0	0	10	0	0	0	human	Giovanni Carrus	Q3766968	3.44
2854	Q3766979	0	0	11	0	0	0	human	Giovanni Caso	Q3766979	2.99
2855	Q3766982	0	0	6	0	0	0	human	Giovanni Castellucci	Q3766982	2.94
2856	Q3766997	6	0	13	0	0	0	human	Giovanni Celoria	Q3766997	3.92
2857	Q3767002	0	0	6	0	0	0	human	Giovanni Cerri	Q3767002	3.04
2858	Q3767018	0	0	9	0	0	0	human	Giovanni Ciampitti	Q3767018	3.36
2859	Q3767022	6	0	8	0	0	0	human	Giovanni Cinelli Calvoli	Q3767022	3.81
2860	Q3767030	0	0	7	0	0	0	human	Giovanni Cola di Franco	Q3767030	2.98
2861	Q3767031	0	0	6	0	0	0	human	Giovanni Colaone	Q3767031	3.0
2862	Q3767053	1	0	7	0	0	0	human	Giovanni Cosi	Q3767053	3.15
2863	Q3767055	0	0	12	0	0	0	human	Giovanni Costa	Q3767055	3.13
2864	Q3767079	22	0	16	0	0	0	human	Giovanni D'Anna	Q3767079	3.04
2865	Q3767084	5	0	7	0	0	0	human	Giovanni D'Orlandi	Q3767084	3.01
2866	Q3767085	7	0	5	0	0	0	human	Giovanni da Lezze	Q3767085	3.77
2867	Q3767088	0	0	10	0	0	1	human	Giovanni Dalla Libera	Q3767088	3.51
2868	Q3767099	0	0	7	0	0	0	human	Giovanni De Donà	Q3767099	2.97
2869	Q3767100	0	0	9	0	0	3	human	Giovanni De Falco	Q3767100	3.29
2870	Q3767102	8	0	11	0	0	0	human	Giovanni De Luna	Q3767102	3.87
2871	Q3767113	0	0	12	0	0	0	human	Giovanni Degli Antoni	Q3767113	3.0
2872	Q3767115	3	0	4	0	0	0	human	Giovanni Degni	Q3767115	3.46
2873	Q3767120	0	0	11	0	0	0	human	Giovanni Delfino	Q3767120	3.06
2874	Q3767126	8	0	14	0	0	0	human	Giovanni Descalzo	Q3767126	3.84
2875	Q3767132	0	0	8	0	0	0	human	Giovanni Di Mauro	Q3767132	3.64
2876	Q3767145	0	0	10	0	0	0	human	Giovanni Dini	Q3767145	3.05
2877	Q3767171	0	0	7	0	0	0	human	Giovanni Enrico Hoepli	Q3767171	3.17
2878	Q3767180	0	0	9	0	0	0	human	Giovanni Ettore Mattei	Q3767180	3.37
2879	Q3767193	0	0	8	0	0	0	human	Giovanni Falleroni	Q3767193	3.13
2880	Q3767195	6	0	11	0	0	0	human	Giovanni Falzone	Q3767195	3.0
2881	Q3767223	0	0	12	0	0	0	human	Giovanni Ferrero	Q3767223	3.15
2882	Q3767255	5	0	6	0	0	0	human	Giovanni Fortunato Bianchini	Q3767255	3.76
2883	Q3767288	3	0	6	0	0	0	human	Giovanni Francesco Testa	Q3767288	3.6
2884	Q3767290	0	0	7	0	0	1	human	Giovanni Francesco Tranquillo	Q3767290	2.94
2885	Q3767300	5	0	6	0	0	1	human	Giovanni Frezza	Q3767300	3.52
2886	Q3767318	0	0	9	0	0	0	human	Giovanni Gagliardi	Q3767318	3.23
2887	Q3767327	0	0	4	0	0	0	human	Giovanni Gallotti	Q3767327	2.97
2888	Q3767334	0	0	7	0	0	3	human	Giovanni Garelli	Q3767334	3.72
2889	Q3767348	4	0	10	0	0	0	human	Giovanni Genucchi	Q3767348	2.98
2890	Q3767358	0	0	7	0	0	0	human	Giovanni Ghinazzi	Q3767358	3.01
2891	Q3767359	9	0	12	0	0	4	human	Giovanni Ghisolfi	Q3767359	3.9
2892	Q3767374	1	0	8	0	0	1	human	Giovanni Gioia	Q3767374	3.8
2893	Q3767382	0	0	11	0	0	2	human	Giovanni Girardini	Q3767382	2.92
2894	Q3767393	0	0	8	0	0	0	human	Giovanni Giuliani	Q3767393	3.76
2895	Q3767395	0	0	13	0	0	1	human	Giovanni Giuseppe Di Meglio	Q3767395	3.46
2896	Q3767433	0	0	7	0	0	0	human	Giovanni Greselin	Q3767433	3.0
2897	Q3767444	0	0	7	0	0	0	human	Giovanni Guardiano	Q3767444	3.06
2898	Q3767452	1	0	16	0	0	0	human	Giovanni Guglielmo Riva	Q3767452	3.77
2899	Q3767460	0	0	9	0	0	0	human	Giovanni Guzzetta	Q3767460	2.99
2900	Q3767467	0	0	4	0	0	0	human	Giovanni III Malatesta	Q3767467	2.83
2901	Q3767472	0	0	3	0	0	0	human	Giovanni II	Q3767472	2.78
2902	Q3767483	0	0	3	0	0	0	human	Giovanni II Platino	Q3767483	2.01
2903	Q3767486	0	0	4	0	0	0	human	Giovanni II dei Bonacolsi	Q3767486	2.05
2904	Q3767495	0	0	3	0	0	0	human	Giovanni I	Q3767495	2.89
2905	Q3767521	14	0	10	0	0	0	human	Giovanni Inghilleri	Q3767521	3.85
2906	Q3767542	8	0	8	0	0	0	human	Giovanni Koetting	Q3767542	3.35
2907	Q3767559	0	0	4	0	0	0	human	Giovanni Legnani	Q3767559	2.95
2908	Q3767562	0	0	5	0	0	0	human	Giovanni Leonardo Longo	Q3767562	2.91
2909	Q3767563	0	0	8	0	0	1	human	Giovanni Lepri	Q3767563	2.97
2910	Q3767574	0	0	7	0	0	1	human	Giovanni Lolli	Q3767574	3.88
2911	Q3767582	19	0	11	0	0	0	human	Giovanni Lorenzo Lulier	Q3767582	3.91
2912	Q3767585	0	0	10	0	0	0	human	Giovanni Losardo	Q3767585	3.08
2913	Q3767589	1	0	7	0	0	0	human	Giovanni Lovrovich	Q3767589	2.99
2914	Q3767598	2	0	9	0	0	1	human	Giovanni Ludovico della Rovere	Q3767598	3.83
2915	Q3767603	0	0	12	0	0	5	human	Giovanni Luigi Moncada	Q3767603	3.52
2916	Q3767606	0	0	6	0	0	0	human	Giovanni Lunardi	Q3767606	3.06
2917	Q3767611	0	0	9	0	0	1	human	Giovanni Maggiò	Q3767611	3.04
2918	Q3767646	0	0	7	0	0	0	human	Giovanni Maria Asara	Q3767646	3.0
2919	Q3767653	8	0	5	0	0	0	human	Giovanni Maria Catena	Q3767653	2.93
2920	Q3767690	8	0	4	0	0	4	human	Giovanni Marro	Q3767690	3.84
2921	Q3767719	8	0	15	0	0	0	human	Giovanni Maver	Q3767719	3.95
2922	Q3767724	0	0	9	0	0	0	human	Giovanni Medeot	Q3767724	3.32
2923	Q3767736	0	0	6	0	0	0	human	Giovanni Meritani	Q3767736	3.18
2924	Q3767738	0	0	9	0	0	0	human	Giovanni Merloni	Q3767738	3.03
2925	Q3767760	1	0	9	0	0	0	human	Giovanni Modugno	Q3767760	3.03
2926	Q3767763	10	0	17	0	0	0	human	Giovanni Moioli	Q3767763	3.16
2927	Q3767769	1	0	5	0	0	0	human	Giovanni Montanaro	Q3767769	3.05
2928	Q3767790	16	0	13	0	0	0	human	Giovanni Mosca	Q3767790	3.67
2929	Q3767823	0	0	7	0	0	0	human	Giovanni Ninni	Q3767823	2.99
2930	Q3767826	0	0	5	0	0	0	human	Giovanni Niutta	Q3767826	2.98
2931	Q3767843	7	0	9	0	0	0	human	Giovanni Omboni	Q3767843	3.55
2932	Q3767884	1	0	10	0	0	0	human	Giovanni Papapietro	Q3767884	3.32
2933	Q3767885	5	0	7	0	0	0	human	Giovanni Paolucci	Q3767885	3.58
2934	Q3767911	0	0	5	0	0	1	human	Giovanni Peragallo	Q3767911	2.83
2935	Q3767920	0	0	6	0	0	0	human	Giovanni Peroni	Q3767920	3.02
2936	Q3767921	0	0	9	0	0	0	human	Giovanni Perriera	Q3767921	2.9
2937	Q3767924	0	0	9	0	0	0	human	Giovanni Peterlongo	Q3767924	3.0
2938	Q3767938	6	1	9	0	0	1	human	Giovanni Pieraccini	Q3767938	3.19
2939	Q3767939	5	0	10	0	0	1	human	Giovanni Pietro Aurelio Mutti	Q3767939	3.02
2940	Q3767949	0	0	13	0	0	0	human	Giovanni Pirola	Q3767949	3.3
2941	Q3767950	6	0	13	0	0	0	human	Giovanni Pirelli	Q3767950	3.95
2942	Q3767957	0	0	9	0	0	0	human	Giovanni Pizzarelli	Q3767957	3.04
2943	Q3767963	9	0	14	0	0	0	human	Giovanni Poli	Q3767963	3.8
2944	Q3767986	0	0	12	0	0	0	human	Giovanni Puerari	Q3767986	3.08
2945	Q3767999	0	0	5	0	0	2	human	Giovanni Raimondo Folch II de Cardona	Q3767999	2.93
2946	Q3768015	0	0	8	0	0	0	human	Giovanni Ravasio	Q3768015	2.99
2947	Q3768021	6	0	7	0	0	0	human	Giovanni Rezza	Q3768021	3.17
2948	Q3768063	0	0	5	0	0	0	human	Giovanni Rubbiani	Q3768063	3.02
2949	Q3768066	0	0	6	0	0	1	human	Giovanni Ruggeri della Torre	Q3768066	3.59
2950	Q3768078	15	0	14	0	0	0	human	Sabadino degli Arienti	Q3768078	3.15
2951	Q3768081	0	0	8	0	0	0	human	Giovanni Saccenti	Q3768081	3.08
2952	Q3768083	0	0	9	0	0	0	human	Giovanni Sacchi	Q3768083	3.15
2953	Q3768091	32	0	20	8	0	1	human	Giovanni Sansone	Q3768091	4.12
2954	Q3768096	0	0	5	0	0	0	human	Giovanni Sarazani	Q3768096	2.98
2955	Q3768105	0	0	7	0	0	0	human	Giovanni Scaramuzzino	Q3768105	3.03
2956	Q3768116	5	0	7	0	0	0	human	Giovanni Sebenico	Q3768116	2.98
2957	Q3768147	0	0	11	0	0	0	human	Giovanni Simonini	Q3768147	3.14
2958	Q3768151	4	0	2	0	0	0	human	Giovanni Sirovich	Q3768151	3.06
2959	Q3768176	0	0	8	0	0	0	human	Giovanni Spezzaferri	Q3768176	3.83
2960	Q3768177	0	0	22	0	0	0	human	Giovanni Spinelli	Q3768177	3.07
2961	Q3768178	0	0	7	0	0	0	human	Giovanni Spiniello	Q3768178	2.98
2962	Q3768179	0	0	7	0	0	1	human	Giovanni Spiotta	Q3768179	3.02
2963	Q3768181	0	0	5	0	0	0	human	Giovanni Starita	Q3768181	3.05
2964	Q3768192	0	0	17	0	0	0	human	Giovanni Sulcis	Q3768192	3.21
2965	Q3768193	0	0	5	0	0	5	human	Giovanni Tabacchi	Q3768193	3.75
2966	Q3768217	0	0	9	0	0	0	human	Giovanni Testolin	Q3768217	3.01
2967	Q3768225	11	0	15	0	0	0	human	Giovanni Titta Rosa	Q3768225	3.98
2968	Q3768226	0	0	5	0	0	0	human	Giovanni Todisco	Q3768226	3.0
2969	Q3768253	3	0	8	0	0	0	human	Giovanni Toti	Q3768253	3.34
2970	Q3768254	0	0	8	0	0	0	human	Giovanni Trabucco	Q3768254	3.01
2971	Q3768259	2	0	9	0	0	2	human	Giovanni Travaglini	Q3768259	3.66
2972	Q3768260	0	0	4	0	0	0	human	Giovanni Trentarossi	Q3768260	3.02
2973	Q3768262	0	0	6	0	0	0	human	Giovanni Triunfo	Q3768262	2.04
2974	Q3768309	1	0	7	0	0	2	human	Giovanni Vacca	Q3768309	3.31
2975	Q3768313	5	0	11	0	0	1	human	Giovanni Valcavi	Q3768313	3.4
2976	Q3768339	3	0	10	0	0	0	human	Giovanni Verardo Zeviani	Q3768339	3.74
2977	Q3768343	2	0	9	0	0	0	human	Giovanni Vernia	Q3768343	3.06
