	item_id	book_instance	reports_policy_legislation_and_technical_documentation_instance	databases_instance	academic_scientific	news_media_sources	wiki	category	Item label	Item ID	Weighted ORES Score
33534	Q66774	18	0	9	0	0	2	human	Ulli Lommel	Q66774	4.48
33536	Q66782	9	0	11	0	0	1	human	August Heissmeyer	Q66782	4.48
33538	Q66784	7	0	5	0	0	1	human	Harro Schulze-Boysen	Q66784	3.92
33540	Q66795	3	0	3	0	0	0	human	Norbert Reithofer	Q66795	3.94
33542	Q66799	3	0	4	0	0	0	human	Christa Zechmeister	Q66799	3.03
33544	Q66812	19	0	5	0	0	3	human	Heinrich Eduard Jacob	Q66812	3.98
33546	Q66826	1	0	1	0	0	0	human	Wolf Bickel	Q66826	3.03
33548	Q66832	9	0	8	1	0	2	human	Franz Roh	Q66832	3.97
33550	Q66845	1	0	9	0	0	0	human	Johann Reinhard III, Count of Hanau-Lichtenberg	Q66845	3.96
33552	Q66853	6	0	8	0	0	0	human	Manegold of Lautenbach	Q66853	3.92
33554	Q66872	1	0	4	0	0	0	human	Claudia Leistner	Q66872	3.76
33556	Q66880	24	0	9	0	0	1	human	Rudolf Haym	Q66880	4.28
33558	Q66889	3	0	5	0	0	0	human	John Casimir, Prince of Anhalt-Dessau	Q66889	3.97
33560	Q66897	7	0	8	0	0	0	human	Hermann Finsterlin	Q66897	3.59
33562	Q66901	2	0	7	0	0	0	human	John IV, Duke of Mecklenburg	Q66901	3.66
33564	Q66909	18	0	17	0	0	0	human	Valens Acidalius	Q66909	3.94
33566	Q66947	7	0	2	0	0	0	human	Anne Cibis	Q66947	3.76
33568	Q66955	17	0	18	0	0	0	human	Franz Xaver Haberl	Q66955	3.43
33570	Q66960	11	0	11	0	0	0	human	Clemens August von Droste-Vischering	Q66960	3.95
33572	Q66963	13	0	1	0	0	0	human	Christian Neureuther	Q66963	3.93
33574	Q66968	4	0	1	0	0	2	human	Gerd Schönfelder	Q66968	3.08
33576	Q66989	16	0	2	0	0	0	human	Harald Czudaj	Q66989	3.88
33578	Q67005	5	0	3	0	0	1	human	Hans Litten	Q67005	4.26
33580	Q67030	5	0	6	0	0	0	human	Johann Baptist von Anzer	Q67030	3.52
33582	Q67036	16	0	7	0	0	6	human	Alfred Rethel	Q67036	4.33
33584	Q67043	0	0	5	0	0	1	human	Leopold I, Prince of Lippe	Q67043	3.96
33586	Q67047	7	0	3	0	0	1	human	Otmar Issing	Q67047	3.88
33588	Q67053	21	0	16	0	0	3	human	Karl Otto Götz	Q67053	4.7
33590	Q67063	3	0	0	0	0	0	human	Verena von Strenge	Q67063	3.18
33592	Q67069	23	0	2	0	0	24	human	Peter-Erich Cremer	Q67069	3.89
33594	Q67078	2	0	5	0	0	0	human	Karl Georg Albrecht Ernst von Hake	Q67078	3.85
33596	Q67085	4	0	8	0	0	0	human	Emmanuel Lebrecht, Prince of Anhalt-Köthen	Q67085	3.95
33598	Q67102	4	0	7	0	0	0	human	Heinrich Carl Haussknecht	Q67102	3.96
33600	Q67107	2	0	1	0	0	1	human	Max Wissel	Q67107	3.02
33602	Q67117	13	0	7	0	0	1	human	Margit Carstensen	Q67117	4.44
33604	Q67162	11	0	8	0	0	1	human	Johann Philipp Palm	Q67162	3.95
33606	Q67164	26	0	4	0	1	1	human	Volker Kauder	Q67164	4.3
33608	Q67180	5	0	4	0	0	1	human	Frederick I, Duke of Brunswick-Lüneburg	Q67180	3.99
33610	Q67216	28	0	9	0	0	0	human	Sebastian Fitzek	Q67216	4.85
33612	Q67219	3	0	4	0	0	0	human	Palm Heinrich Ludwig von Boguslawski	Q67219	3.91
33614	Q67229	1	0	11	0	0	1	human	Karl George Lebrecht, Prince of Anhalt-Köthen	Q67229	3.94
33616	Q67258	19	0	7	0	0	2	human	Johann Heinrich Abicht	Q67258	4.3
33618	Q67263	10	0	5	0	0	1	human	Sulpiz Boisserée	Q67263	3.99
33620	Q67268	11	0	12	0	0	5	human	Christian Petzold	Q67268	4.42
33622	Q67276	1	0	5	0	0	1	human	Leopold III, Prince of Lippe	Q67276	3.86
33624	Q67291	5	0	12	0	1	0	human	Robert Müller	Q67291	3.96
33626	Q67295	13	0	10	0	0	0	human	Otto Ammon	Q67295	3.95
33628	Q67303	13	0	2	0	0	1	human	Dieter Kindlmann	Q67303	3.71
33630	Q67314	10	0	7	0	0	1	human	Hans Fruhstorfer	Q67314	3.91
33632	Q67323	12	0	11	4	0	1	human	Jakob Thomasius	Q67323	4.0
33634	Q67345	9	0	7	0	0	1	human	John William, Duke of Jülich-Cleves-Berg	Q67345	4.01
33636	Q67362	4	0	3	0	0	2	human	Prince Ludwig of Bavaria	Q67362	3.89
33638	Q67395	7	0	4	0	0	0	human	Werner Janensch	Q67395	3.92
33640	Q67413	11	0	13	0	0	2	human	Eduard Joseph d'Alton	Q67413	3.42
33642	Q67415	10	0	10	0	0	1	human	Christian Eduard Langethal	Q67415	3.98
33644	Q67431	6	0	12	0	0	0	human	Ludwig Anton von Pfalz-Neuburg	Q67431	3.99
33646	Q67459	15	0	12	0	0	0	human	Karl von den Steinen	Q67459	4.3
33648	Q67475	2	0	0	0	0	0	human	Horst Söhnlein	Q67475	3.6
33650	Q67477	22	0	8	0	0	4	human	Johann Gerhard	Q67477	3.99
33652	Q67481	5	0	3	0	0	0	human	Friedrich Dülon	Q67481	3.89
33654	Q67492	3	0	0	0	0	0	human	Eric Baumann	Q67492	3.3
33656	Q67524	6	0	5	0	0	0	human	Anton Raaff	Q67524	3.43
33658	Q67529	24	0	4	0	0	0	human	Maria Böhmer	Q67529	4.46
33660	Q67559	12	0	7	0	0	1	human	Bernhard Zondek	Q67559	3.95
33662	Q67563	5	0	4	0	0	2	human	Ernst Uhrlau	Q67563	3.44
33664	Q67573	12	0	5	0	0	1	human	Heinz Tiessen	Q67573	3.96
33666	Q67575	6	0	7	0	0	0	human	Johann Andreas Eisenmenger	Q67575	3.85
33668	Q67578	8	0	3	2	0	0	human	Hans Jüttner	Q67578	3.85
33670	Q67583	17	0	7	0	0	0	human	Aaron Bernstein	Q67583	4.05
33672	Q67589	5	0	4	0	0	0	human	Hans-Thilo Schmidt	Q67589	3.27
33674	Q67607	13	0	3	0	0	2	human	Martin Emmrich	Q67607	3.94
33676	Q67612	19	0	2	0	0	1	human	Paul Bonatz	Q67612	4.29
33678	Q67617	1	0	7	0	0	3	human	Mithat Demirel	Q67617	3.4
33680	Q67619	5	0	6	0	0	1	human	Pierre Vogel	Q67619	3.15
33682	Q67654	9	0	2	0	0	0	human	Johann Carolus	Q67654	3.91
33684	Q67710	2	0	2	0	0	0	human	Paul Haenlein	Q67710	3.7
33686	Q67721	2	0	6	0	0	0	human	Stephen, Count Palatine of Simmern-Zweibrücken	Q67721	3.95
33688	Q67755	7	0	4	0	0	0	human	Jan Behrendt	Q67755	3.04
33690	Q67759	14	0	4	0	0	0	human	Theodor Kirchner	Q67759	4.25
33692	Q67772	204	0	17	0	0	0	human	Eric Lobron	Q67772	4.4
33694	Q67790	10	0	4	0	0	2	human	Theodor Krancke	Q67790	3.89
33696	Q67808	6	0	3	0	0	0	human	Martin Ebbertz	Q67808	3.83
33698	Q67813	8	0	3	0	0	0	human	Gudrun Wagner	Q67813	3.9
33700	Q67818	8	0	3	0	0	0	human	Karl Heinrich von Boetticher	Q67818	3.98
33702	Q67840	9	0	3	0	0	0	human	Richard Mühlfeld	Q67840	3.41
33704	Q67843	2	0	4	0	0	0	human	Wolfgang Scheidel	Q67843	3.04
33706	Q67845	8	0	7	0	0	0	human	Friedrich Theodor von Frerichs	Q67845	4.12
33708	Q67855	2	0	1	0	0	1	human	Jörg Ritzerfeld	Q67855	3.01
33710	Q67873	20	0	14	0	0	0	human	Paul Erdmann Isert	Q67873	3.96
33712	Q67890	0	0	6	0	0	1	human	Prince Frederick of Schaumburg-Lippe	Q67890	3.88
33714	Q67903	20	0	5	0	0	2	human	Helma Sanders-Brahms	Q67903	4.12
33716	Q67913	2	0	7	0	0	0	human	Hans Ernst Karl, Graf von Zieten	Q67913	3.95
33718	Q67927	14	0	5	0	0	0	human	Grethe Weiser	Q67927	4.43
33720	Q67930	5	0	3	0	0	0	human	Max Bauer	Q67930	3.95
33722	Q67936	4	0	2	0	0	0	human	Gert Prokop	Q67936	3.91
33724	Q67958	16	0	11	0	0	0	human	Peter Binsfeld	Q67958	3.65
33726	Q67963	14	0	10	0	0	0	human	Edward Dannreuther	Q67963	3.97
33728	Q67994	4	0	1	0	0	1	human	Hansjörg Tauscher	Q67994	3.02
33730	Q68000	5	0	0	0	0	0	human	Jürgen Geschke	Q68000	3.23
33732	Q68027	3	0	2	0	0	0	human	Verona Pooth	Q68027	3.96
33734	Q68038	19	0	12	0	0	0	human	Jean Gilbert	Q68038	4.12
33736	Q68047	12	0	6	0	0	0	human	Ulf Schirmer	Q68047	3.94
33738	Q68054	11	0	7	0	0	0	human	Gudrun Landgrebe	Q68054	4.39
33740	Q68056	7	0	7	0	0	2	human	Sergio Brio	Q68056	4.27
33742	Q68069	8	0	4	0	0	0	human	Heinrich Albers-Schönberg	Q68069	3.91
33744	Q68109	15	0	9	0	0	0	human	Otto Flake	Q68109	4.45
33746	Q68119	3	0	2	0	0	0	human	Franz Baumann	Q68119	3.22
33748	Q68158	4	0	6	0	0	2	human	Ehrenfried-Oskar Boege	Q68158	3.41
33750	Q68171	16	0	11	0	0	1	human	Elias Ammerbach	Q68171	3.23
33752	Q68190	11	0	11	0	0	0	human	Andreas Steinhuber	Q68190	3.91
33754	Q68192	7	0	6	0	0	1	human	Günther Rüdel	Q68192	3.71
33756	Q68196	5	0	0	0	0	0	human	Cornelia Pfohl	Q68196	3.03
33758	Q68198	2	0	8	0	0	1	human	Kurt von Briesen	Q68198	3.9
33760	Q68209	10	0	6	0	0	0	human	Johann Georg Jacobi	Q68209	4.78
33762	Q68219	24	0	10	0	0	0	human	Louis de Wohl	Q68219	3.96
33764	Q68225	12	0	13	0	0	2	human	Gustav Zeuner	Q68225	3.99
33766	Q68254	25	0	9	0	0	0	human	Anton Bernhard Fürstenau	Q68254	3.98
33768	Q68265	2	0	5	0	0	0	human	Henry VI, Count Palatine of the Rhine	Q68265	3.87
33770	Q68280	9	0	3	0	0	0	human	Hellmut Lantschner	Q68280	3.17
33772	Q68288	4	0	2	0	0	0	human	Bernd Dittert	Q68288	3.18
33774	Q68306	10	0	5	0	0	0	human	Petra Haltmayr	Q68306	3.86
33776	Q68310	7	0	1	0	0	0	human	Frédéric Prinz von Anhalt	Q68310	3.85
33778	Q68314	3	0	1	0	0	0	human	Heinrich Scheuch	Q68314	3.87
33780	Q68316	8	0	12	0	0	1	human	Friederike Caroline Neuber	Q68316	3.95
33782	Q68322	7	0	6	0	0	0	human	Julia Stinshoff	Q68322	4.01
33784	Q68329	4	0	0	0	0	0	human	Stefan Mücke	Q68329	3.02
33786	Q68343	4	0	8	0	0	0	human	Ernst Schwarz	Q68343	3.91
33788	Q68353	3	0	3	0	0	0	human	Johann Georg Halske	Q68353	3.92
33790	Q68366	6	0	3	0	0	0	human	Siward, Earl of Northumbria	Q68366	3.53
33792	Q68394	3	0	0	0	0	0	human	Helmut Hirsch	Q68394	3.82
33794	Q68415	8	1	1	0	0	0	human	Shripad Narayan Pendse	Q68415	3.84
33796	Q68419	3	0	9	0	0	2	human	Ehrenfried Patzel	Q68419	4.26
33798	Q68427	6	0	3	0	0	1	human	Bruno Beger	Q68427	3.4
33800	Q68443	2	0	10	0	0	1	human	Julius Neubronner	Q68443	3.97
33802	Q68446	14	0	8	0	0	0	human	Ernst Tugendhat	Q68446	4.58
33804	Q68452	4	0	5	0	0	2	human	Kurt von der Chevallerie	Q68452	3.77
33806	Q68462	14	0	5	0	0	0	human	Wassili Luckhardt	Q68462	4.01
33808	Q68505	14	0	13	0	0	0	human	Hans Lewy	Q68505	3.92
33810	Q68512	13	0	13	0	0	1	human	Theodor Schneider	Q68512	4.16
33812	Q68516	6	0	3	0	0	0	human	Fritz Houtermans	Q68516	3.99
33814	Q68574	1	0	13	0	0	2	human	Mikołaj Hlebowicz	Q68574	3.0
33816	Q68598	12	0	10	0	0	2	human	Mechtilde	Q68598	4.15
33818	Q686	74	13	112	0	0	6	country	Vanuatu	Q686	4.93
33820	Q68632	3	0	3	0	0	0	human	Berthold I of Istria	Q68632	3.09
33822	Q68637	3	0	8	0	0	0	human	Joseph Friedrich Nicolaus Bornmüller	Q68637	3.69
33824	Q68639	5	0	2	0	0	0	human	Lorenz Hackenholt	Q68639	3.0
33826	Q68697	17	0	10	0	0	1	human	Max Rubner	Q68697	3.99
33828	Q68701	5	0	6	1	0	0	human	Hermann Becker-Freyseng	Q68701	3.82
33830	Q68741	8	0	1	0	0	2	human	Günter Sawitzki	Q68741	3.89
33832	Q68746	9	0	8	0	0	0	human	Benno von Arent	Q68746	3.98
33834	Q68761	4	0	3	0	0	0	human	Elsa Einstein	Q68761	4.69
33836	Q68773	1	0	4	0	0	0	human	Muqbil bin Haadi al-Waadi'ee	Q68773	3.01
33838	Q68774	8	0	1	0	0	0	human	Hermann Muhs	Q68774	3.81
33840	Q68795	22	0	7	0	0	1	human	Malwida Freiin von Meysenbug	Q68795	3.97
33842	Q68802	17	0	4	0	0	1	human	Wolfgang Mommsen	Q68802	4.24
33844	Q68842	9	0	3	0	0	0	human	Axel Zwingenberger	Q68842	3.96
33846	Q68845	1	0	2	0	0	1	human	Ralf Rocchigiani	Q68845	3.17
33848	Q68872	9	0	3	0	0	0	human	Margrit Kennedy	Q68872	3.98
33850	Q68888	11	0	2	0	0	0	human	Olaf Heukrodt	Q68888	3.03
33852	Q68913	2	0	7	0	0	1	human	Johannes Max Proskauer	Q68913	3.89
33854	Q68918	9	0	14	0	0	0	human	Princess Theresa of Bavaria	Q68918	4.02
33856	Q68963	1	0	6	0	0	1	human	Jürgen Bartsch	Q68963	3.86
33858	Q69022	9	0	1	0	0	0	human	Jean Baptista von Schweitzer	Q69022	3.92
33860	Q69024	22	0	16	0	0	0	human	Ulrich Zasius	Q69024	4.01
33862	Q69081	9	0	1	0	0	0	human	Henning Scherf	Q69081	4.05
33864	Q69088	19	0	1	0	0	0	human	Hans-Christoph Seebohm	Q69088	4.21
33866	Q69092	9	0	1	0	0	1	human	Detlev Buck	Q69092	4.44
